time,站點,人次
2018-12-04 00:00:00,劍潭,155
2018-12-04 00:00:00,動物園,20
2018-12-04 00:00:00,北投,104
2018-12-04 00:00:00,北門,23
2018-12-04 00:00:00,南京三民,87
2018-12-04 00:00:00,南京復興,80
2018-12-04 00:00:00,南勢角,245
2018-12-04 00:00:00,南港,39
2018-12-04 00:00:00,南港展覽館,220
2018-12-04 00:00:00,南港軟體園區,5
2018-12-04 00:00:00,古亭,143
2018-12-04 00:00:00,台北101/世貿,61
2018-12-04 00:00:00,台北小巨蛋,54
2018-12-04 00:00:00,台北橋,104
2018-12-04 00:00:00,台北車站,192
2018-12-04 00:00:00,台大醫院,25
2018-12-04 00:00:00,台電大樓,72
2018-12-04 00:00:00,唭哩岸,60
2018-12-04 00:00:00,善導寺,33
2018-12-04 00:00:00,國父紀念館,37
2018-12-04 00:00:00,圓山,82
2018-12-04 00:00:00,土城,78
2018-12-04 00:00:00,士林,124
2018-12-04 00:00:00,大坪林,136
2018-12-04 00:00:00,大安,86
2018-12-04 00:00:00,大安森林公園,30
2018-12-04 00:00:00,大橋頭站,70
2018-12-04 00:00:00,大湖公園,25
2018-12-04 00:00:00,大直,51
2018-12-04 00:00:00,奇岩,62
2018-12-04 00:00:00,小南門,17
2018-12-04 00:00:00,小碧潭,7
2018-12-04 00:00:00,市政府,91
2018-12-04 00:00:00,府中,226
2018-12-04 00:00:00,後山埤,114
2018-12-04 00:00:00,徐匯中學,134
2018-12-04 00:00:00,復興崗,50
2018-12-04 00:00:00,忠孝復興,83
2018-12-04 00:00:00,忠孝敦化,59
2018-12-04 00:00:00,忠孝新生,60
2018-12-04 00:00:00,忠義,13
2018-12-04 00:00:00,文德,37
2018-12-04 00:00:00,新北投,31
2018-12-04 00:00:00,新埔,257
2018-12-04 00:00:00,新店,113
2018-12-04 00:00:00,新店區公所,138
2018-12-04 00:00:00,新莊,150
2018-12-04 00:00:00,昆陽,72
2018-12-04 00:00:00,明德,110
2018-12-04 00:00:00,景安,219
2018-12-04 00:00:00,景美,147
2018-12-04 00:00:00,木柵,37
2018-12-04 00:00:00,東湖,57
2018-12-04 00:00:00,東門,86
2018-12-04 00:00:00,松山,92
2018-12-04 00:00:00,松山機場,4
2018-12-04 00:00:00,松江南京,72
2018-12-04 00:00:00,板橋,213
2018-12-04 00:00:00,民權西路,86
2018-12-04 00:00:00,永安市場,259
2018-12-04 00:00:00,永寧,69
2018-12-04 00:00:00,永春,152
2018-12-04 00:00:00,江子翠,216
2018-12-04 00:00:00,海山,247
2018-12-04 00:00:00,淡水,400
2018-12-04 00:00:00,港墘,64
2018-12-04 00:00:00,石牌,158
2018-12-04 00:00:00,科技大樓,43
2018-12-04 00:00:00,竹圍,108
2018-12-04 00:00:00,紅樹林,84
2018-12-04 00:00:00,芝山,144
2018-12-04 00:00:00,菜寮,94
2018-12-04 00:00:00,萬芳社區,24
2018-12-04 00:00:00,萬芳醫院,87
2018-12-04 00:00:00,萬隆,102
2018-12-04 00:00:00,葫洲,42
2018-12-04 00:00:00,蘆洲,119
2018-12-04 00:00:00,行天宮,76
2018-12-04 00:00:00,西湖,43
2018-12-04 00:00:00,西門,358
2018-12-04 00:00:00,象山,55
2018-12-04 00:00:00,輔大,101
2018-12-04 00:00:00,辛亥,25
2018-12-04 00:00:00,迴龍,104
2018-12-04 00:00:00,關渡,78
2018-12-04 00:00:00,雙連,69
2018-12-04 00:00:00,頂埔,106
2018-12-04 00:00:00,頂溪,282
2018-12-04 00:00:00,頭前庄,47
2018-12-04 00:00:00,麟光,45
2018-12-04 00:00:00,龍山寺,159
2018-12-04 01:00:00,七張,9
2018-12-04 01:00:00,三和國中,0
2018-12-04 01:00:00,三民高中,0
2018-12-04 01:00:00,三重,0
2018-12-04 01:00:00,三重國小,0
2018-12-04 01:00:00,中山,0
2018-12-04 01:00:00,中山國中,0
2018-12-04 01:00:00,中山國小,0
2018-12-04 01:00:00,中正紀念堂,0
2018-12-04 01:00:00,丹鳳,8
2018-12-04 01:00:00,亞東醫院,5
2018-12-04 01:00:00,信義安和,0
2018-12-04 01:00:00,先嗇宮,1
2018-12-04 01:00:00,內湖,5
2018-12-04 01:00:00,公館,0
2018-12-04 01:00:00,六張犁,0
2018-12-04 01:00:00,劍南路,0
2018-12-04 01:00:00,劍潭,0
2018-12-04 01:00:00,動物園,0
2018-12-04 01:00:00,北投,5
2018-12-04 01:00:00,北門,0
2018-12-04 01:00:00,南京三民,0
2018-12-04 01:00:00,南京復興,0
2018-12-04 01:00:00,南勢角,12
2018-12-04 01:00:00,南港,1
2018-12-04 01:00:00,南港展覽館,11
2018-12-04 01:00:00,南港軟體園區,1
2018-12-04 01:00:00,古亭,0
2018-12-04 01:00:00,台北101/世貿,0
2018-12-04 01:00:00,台北小巨蛋,0
2018-12-04 01:00:00,台北橋,0
2018-12-04 01:00:00,台北車站,0
2018-12-04 01:00:00,台大醫院,0
2018-12-04 01:00:00,台電大樓,0
2018-12-04 01:00:00,唭哩岸,0
2018-12-04 01:00:00,善導寺,0
2018-12-04 01:00:00,國父紀念館,0
2018-12-04 01:00:00,圓山,0
2018-12-04 01:00:00,土城,4
2018-12-04 01:00:00,士林,0
2018-12-04 01:00:00,大坪林,8
2018-12-04 01:00:00,大安,0
2018-12-04 01:00:00,大安森林公園,0
2018-12-04 01:00:00,大橋頭站,0
2018-12-04 01:00:00,大湖公園,1
2018-12-04 01:00:00,大直,0
2018-12-04 01:00:00,奇岩,0
2018-12-04 01:00:00,小南門,0
2018-12-04 01:00:00,小碧潭,0
2018-12-04 01:00:00,市政府,0
2018-12-04 01:00:00,府中,8
2018-12-04 01:00:00,後山埤,5
2018-12-04 01:00:00,徐匯中學,0
2018-12-04 01:00:00,復興崗,5
2018-12-04 01:00:00,忠孝復興,0
2018-12-04 01:00:00,忠孝敦化,0
2018-12-04 01:00:00,忠孝新生,0
2018-12-04 01:00:00,忠義,1
2018-12-04 01:00:00,文德,0
2018-12-04 01:00:00,新北投,0
2018-12-04 01:00:00,新埔,0
2018-12-04 01:00:00,新店,9
2018-12-04 01:00:00,新店區公所,6
2018-12-04 01:00:00,新莊,11
2018-12-04 01:00:00,昆陽,0
2018-12-04 01:00:00,明德,0
2018-12-04 01:00:00,景安,7
2018-12-04 01:00:00,景美,7
2018-12-04 01:00:00,木柵,0
2018-12-04 01:00:00,東湖,2
2018-12-04 01:00:00,東門,0
2018-12-04 01:00:00,松山,0
2018-12-04 01:00:00,松山機場,0
2018-12-04 01:00:00,松江南京,0
2018-12-04 01:00:00,板橋,2
2018-12-04 01:00:00,民權西路,0
2018-12-04 01:00:00,永安市場,9
2018-12-04 01:00:00,永寧,1
2018-12-04 01:00:00,永春,2
2018-12-04 01:00:00,江子翠,0
2018-12-04 01:00:00,海山,12
2018-12-04 01:00:00,淡水,63
2018-12-04 01:00:00,港墘,0
2018-12-04 01:00:00,石牌,0
2018-12-04 01:00:00,科技大樓,0
2018-12-04 01:00:00,竹圍,6
2018-12-04 01:00:00,紅樹林,12
2018-12-04 01:00:00,芝山,0
2018-12-04 01:00:00,菜寮,0
2018-12-04 01:00:00,萬芳社區,0
2018-12-04 01:00:00,萬芳醫院,0
2018-12-04 01:00:00,萬隆,0
2018-12-04 01:00:00,葫洲,2
2018-12-04 01:00:00,蘆洲,0
2018-12-04 01:00:00,行天宮,0
2018-12-04 01:00:00,西湖,0
2018-12-04 01:00:00,西門,0
2018-12-04 01:00:00,象山,7
2018-12-04 01:00:00,輔大,3
2018-12-04 01:00:00,辛亥,0
2018-12-04 01:00:00,迴龍,2
2018-12-04 01:00:00,關渡,4
2018-12-04 01:00:00,雙連,0
2018-12-04 01:00:00,頂埔,9
2018-12-04 01:00:00,頂溪,14
2018-12-04 01:00:00,頭前庄,4
2018-12-04 01:00:00,麟光,0
2018-12-04 01:00:00,龍山寺,0
2018-12-04 05:00:00,七張,0
2018-12-04 05:00:00,三和國中,0
2018-12-04 05:00:00,三民高中,0
2018-12-04 05:00:00,三重,0
2018-12-04 05:00:00,三重國小,0
2018-12-04 05:00:00,中山,0
2018-12-04 05:00:00,中山國中,0
2018-12-04 05:00:00,中山國小,0
2018-12-04 05:00:00,中正紀念堂,0
2018-12-04 05:00:00,丹鳳,0
2018-12-04 05:00:00,亞東醫院,0
2018-12-04 05:00:00,信義安和,0
2018-12-04 05:00:00,先嗇宮,0
2018-12-04 05:00:00,內湖,0
2018-12-04 05:00:00,公館,0
2018-12-04 05:00:00,六張犁,0
2018-12-04 05:00:00,劍南路,0
2018-12-04 05:00:00,劍潭,0
2018-12-04 05:00:00,動物園,0
2018-12-04 05:00:00,北投,0
2018-12-04 05:00:00,北門,0
2018-12-04 05:00:00,南京三民,0
2018-12-04 05:00:00,南京復興,1
2018-12-04 05:00:00,南勢角,0
2018-12-04 05:00:00,南港,0
2018-12-04 05:00:00,南港展覽館,0
2018-12-04 05:00:00,南港軟體園區,0
2018-12-04 05:00:00,古亭,0
2018-12-04 05:00:00,台北101/世貿,0
2018-12-04 05:00:00,台北小巨蛋,0
2018-12-04 05:00:00,台北橋,0
2018-12-04 05:00:00,台北車站,1
2018-12-04 05:00:00,台大醫院,0
2018-12-04 05:00:00,台電大樓,0
2018-12-04 05:00:00,唭哩岸,0
2018-12-04 05:00:00,善導寺,0
2018-12-04 05:00:00,國父紀念館,0
2018-12-04 05:00:00,圓山,0
2018-12-04 05:00:00,土城,0
2018-12-04 05:00:00,士林,2
2018-12-04 05:00:00,大坪林,0
2018-12-04 05:00:00,大安,0
2018-12-04 05:00:00,大安森林公園,0
2018-12-04 05:00:00,大橋頭站,0
2018-12-04 05:00:00,大湖公園,0
2018-12-04 05:00:00,大直,0
2018-12-04 05:00:00,奇岩,0
2018-12-04 05:00:00,小南門,0
2018-12-04 05:00:00,小碧潭,0
2018-12-04 05:00:00,市政府,0
2018-12-04 05:00:00,府中,0
2018-12-04 05:00:00,後山埤,0
2018-12-04 05:00:00,徐匯中學,0
2018-12-04 05:00:00,復興崗,0
2018-12-04 05:00:00,忠孝復興,0
2018-12-04 05:00:00,忠孝敦化,0
2018-12-04 05:00:00,忠孝新生,0
2018-12-04 05:00:00,忠義,0
2018-12-04 05:00:00,文德,0
2018-12-04 05:00:00,新北投,0
2018-12-04 05:00:00,新埔,0
2018-12-04 05:00:00,新店,0
2018-12-04 05:00:00,新店區公所,0
2018-12-04 05:00:00,新莊,0
2018-12-04 05:00:00,昆陽,0
2018-12-04 05:00:00,明德,0
2018-12-04 05:00:00,景安,0
2018-12-04 05:00:00,景美,0
2018-12-04 05:00:00,木柵,0
2018-12-04 05:00:00,東湖,0
2018-12-04 05:00:00,東門,0
2018-12-04 05:00:00,松山,0
2018-12-04 05:00:00,松山機場,0
2018-12-04 05:00:00,松江南京,0
2018-12-04 05:00:00,板橋,1
2018-12-04 05:00:00,民權西路,2
2018-12-04 05:00:00,永安市場,0
2018-12-04 05:00:00,永寧,0
2018-12-04 05:00:00,永春,0
2018-12-04 05:00:00,江子翠,1
2018-12-04 05:00:00,海山,0
2018-12-04 05:00:00,淡水,0
2018-12-04 05:00:00,港墘,0
2018-12-04 05:00:00,石牌,0
2018-12-04 05:00:00,科技大樓,0
2018-12-04 05:00:00,竹圍,0
2018-12-04 05:00:00,紅樹林,1
2018-12-04 05:00:00,芝山,1
2018-12-04 05:00:00,菜寮,0
2018-12-04 05:00:00,萬芳社區,0
2018-12-04 05:00:00,萬芳醫院,0
2018-12-04 05:00:00,萬隆,0
2018-12-04 05:00:00,葫洲,0
2018-12-04 05:00:00,蘆洲,0
2018-12-04 05:00:00,行天宮,0
2018-12-04 05:00:00,西湖,0
2018-12-04 05:00:00,西門,0
2018-12-04 05:00:00,象山,0
2018-12-04 05:00:00,輔大,0
2018-12-04 05:00:00,辛亥,0
2018-12-04 05:00:00,迴龍,0
2018-12-04 05:00:00,關渡,0
2018-12-04 05:00:00,雙連,0
2018-12-04 05:00:00,頂埔,0
2018-12-04 05:00:00,頂溪,0
2018-12-04 05:00:00,頭前庄,2
2018-12-04 05:00:00,麟光,0
2018-12-04 05:00:00,龍山寺,0
2018-12-04 06:00:00,七張,309
2018-12-04 06:00:00,三和國中,156
2018-12-04 06:00:00,三民高中,99
2018-12-04 06:00:00,三重,123
2018-12-04 06:00:00,三重國小,81
2018-12-04 06:00:00,中山,278
2018-12-04 06:00:00,中山國中,159
2018-12-04 06:00:00,中山國小,406
2018-12-04 06:00:00,中正紀念堂,473
2018-12-04 06:00:00,丹鳳,84
2018-12-04 06:00:00,亞東醫院,308
2018-12-04 06:00:00,信義安和,184
2018-12-04 06:00:00,先嗇宮,108
2018-12-04 06:00:00,內湖,77
2018-12-04 06:00:00,公館,351
2018-12-04 06:00:00,六張犁,120
2018-12-04 06:00:00,劍南路,160
2018-12-04 06:00:00,劍潭,851
2018-12-04 06:00:00,動物園,41
2018-12-04 06:00:00,北投,513
2018-12-04 06:00:00,北門,235
2018-12-04 06:00:00,南京三民,375
2018-12-04 06:00:00,南京復興,560
2018-12-04 06:00:00,南勢角,147
2018-12-04 06:00:00,南港,417
2018-12-04 06:00:00,南港展覽館,359
2018-12-04 06:00:00,南港軟體園區,58
2018-12-04 06:00:00,古亭,355
2018-12-04 06:00:00,台北101/世貿,252
2018-12-04 06:00:00,台北小巨蛋,642
2018-12-04 06:00:00,台北橋,70
2018-12-04 06:00:00,台北車站,3212
2018-12-04 06:00:00,台大醫院,671
2018-12-04 06:00:00,台電大樓,184
2018-12-04 06:00:00,唭哩岸,75
2018-12-04 06:00:00,善導寺,510
2018-12-04 06:00:00,國父紀念館,265
2018-12-04 06:00:00,圓山,635
2018-12-04 06:00:00,土城,79
2018-12-04 06:00:00,士林,775
2018-12-04 06:00:00,大坪林,464
2018-12-04 06:00:00,大安,532
2018-12-04 06:00:00,大安森林公園,181
2018-12-04 06:00:00,大橋頭站,316
2018-12-04 06:00:00,大湖公園,38
2018-12-04 06:00:00,大直,170
2018-12-04 06:00:00,奇岩,89
2018-12-04 06:00:00,小南門,205
2018-12-04 06:00:00,小碧潭,24
2018-12-04 06:00:00,市政府,1011
2018-12-04 06:00:00,府中,214
2018-12-04 06:00:00,後山埤,230
2018-12-04 06:00:00,徐匯中學,107
2018-12-04 06:00:00,復興崗,55
2018-12-04 06:00:00,忠孝復興,438
2018-12-04 06:00:00,忠孝敦化,456
2018-12-04 06:00:00,忠孝新生,358
2018-12-04 06:00:00,忠義,93
2018-12-04 06:00:00,文德,143
2018-12-04 06:00:00,新北投,154
2018-12-04 06:00:00,新埔,469
2018-12-04 06:00:00,新店,385
2018-12-04 06:00:00,新店區公所,116
2018-12-04 06:00:00,新莊,145
2018-12-04 06:00:00,昆陽,295
2018-12-04 06:00:00,明德,338
2018-12-04 06:00:00,景安,233
2018-12-04 06:00:00,景美,234
2018-12-04 06:00:00,木柵,121
2018-12-04 06:00:00,東湖,172
2018-12-04 06:00:00,東門,441
2018-12-04 06:00:00,松山,307
2018-12-04 06:00:00,松山機場,183
2018-12-04 06:00:00,松江南京,695
2018-12-04 06:00:00,板橋,648
2018-12-04 06:00:00,民權西路,558
2018-12-04 06:00:00,永安市場,253
2018-12-04 06:00:00,永寧,296
2018-12-04 06:00:00,永春,338
2018-12-04 06:00:00,江子翠,131
2018-12-04 06:00:00,海山,203
2018-12-04 06:00:00,淡水,599
2018-12-04 06:00:00,港墘,295
2018-12-04 06:00:00,石牌,790
2018-12-04 06:00:00,科技大樓,138
2018-12-04 06:00:00,竹圍,121
2018-12-04 06:00:00,紅樹林,110
2018-12-04 06:00:00,芝山,275
2018-12-04 06:00:00,菜寮,218
2018-12-04 06:00:00,萬芳社區,11
2018-12-04 06:00:00,萬芳醫院,232
2018-12-04 06:00:00,萬隆,69
2018-12-04 06:00:00,葫洲,62
2018-12-04 06:00:00,蘆洲,88
2018-12-04 06:00:00,行天宮,553
2018-12-04 06:00:00,西湖,175
2018-12-04 06:00:00,西門,521
2018-12-04 06:00:00,象山,185
2018-12-04 06:00:00,輔大,80
2018-12-04 06:00:00,辛亥,21
2018-12-04 06:00:00,迴龍,108
2018-12-04 06:00:00,關渡,195
2018-12-04 06:00:00,雙連,644
2018-12-04 06:00:00,頂埔,115
2018-12-04 06:00:00,頂溪,451
2018-12-04 06:00:00,頭前庄,73
2018-12-04 06:00:00,麟光,33
2018-12-04 06:00:00,龍山寺,373
2018-12-04 07:00:00,七張,1029
2018-12-04 07:00:00,三和國中,395
2018-12-04 07:00:00,三民高中,624
2018-12-04 07:00:00,三重,297
2018-12-04 07:00:00,三重國小,200
2018-12-04 07:00:00,中山,1345
2018-12-04 07:00:00,中山國中,874
2018-12-04 07:00:00,中山國小,1449
2018-12-04 07:00:00,中正紀念堂,3087
2018-12-04 07:00:00,丹鳳,308
2018-12-04 07:00:00,亞東醫院,1341
2018-12-04 07:00:00,信義安和,1293
2018-12-04 07:00:00,先嗇宮,676
2018-12-04 07:00:00,內湖,221
2018-12-04 07:00:00,公館,1681
2018-12-04 07:00:00,六張犁,799
2018-12-04 07:00:00,劍南路,671
2018-12-04 07:00:00,劍潭,2718
2018-12-04 07:00:00,動物園,287
2018-12-04 07:00:00,北投,1624
2018-12-04 07:00:00,北門,843
2018-12-04 07:00:00,南京三民,2437
2018-12-04 07:00:00,南京復興,3429
2018-12-04 07:00:00,南勢角,440
2018-12-04 07:00:00,南港,1827
2018-12-04 07:00:00,南港展覽館,1649
2018-12-04 07:00:00,南港軟體園區,430
2018-12-04 07:00:00,古亭,2091
2018-12-04 07:00:00,台北101/世貿,1658
2018-12-04 07:00:00,台北小巨蛋,4643
2018-12-04 07:00:00,台北橋,205
2018-12-04 07:00:00,台北車站,7654
2018-12-04 07:00:00,台大醫院,3259
2018-12-04 07:00:00,台電大樓,1284
2018-12-04 07:00:00,唭哩岸,246
2018-12-04 07:00:00,善導寺,3468
2018-12-04 07:00:00,國父紀念館,1301
2018-12-04 07:00:00,圓山,2937
2018-12-04 07:00:00,土城,403
2018-12-04 07:00:00,士林,3213
2018-12-04 07:00:00,大坪林,1626
2018-12-04 07:00:00,大安,5103
2018-12-04 07:00:00,大安森林公園,763
2018-12-04 07:00:00,大橋頭站,1446
2018-12-04 07:00:00,大湖公園,81
2018-12-04 07:00:00,大直,1293
2018-12-04 07:00:00,奇岩,337
2018-12-04 07:00:00,小南門,1743
2018-12-04 07:00:00,小碧潭,152
2018-12-04 07:00:00,市政府,4814
2018-12-04 07:00:00,府中,675
2018-12-04 07:00:00,後山埤,973
2018-12-04 07:00:00,徐匯中學,345
2018-12-04 07:00:00,復興崗,184
2018-12-04 07:00:00,忠孝復興,1711
2018-12-04 07:00:00,忠孝敦化,1978
2018-12-04 07:00:00,忠孝新生,1885
2018-12-04 07:00:00,忠義,376
2018-12-04 07:00:00,文德,1162
2018-12-04 07:00:00,新北投,469
2018-12-04 07:00:00,新埔,1558
2018-12-04 07:00:00,新店,808
2018-12-04 07:00:00,新店區公所,432
2018-12-04 07:00:00,新莊,768
2018-12-04 07:00:00,昆陽,1632
2018-12-04 07:00:00,明德,1794
2018-12-04 07:00:00,景安,818
2018-12-04 07:00:00,景美,1386
2018-12-04 07:00:00,木柵,952
2018-12-04 07:00:00,東湖,984
2018-12-04 07:00:00,東門,2208
2018-12-04 07:00:00,松山,1216
2018-12-04 07:00:00,松山機場,362
2018-12-04 07:00:00,松江南京,3771
2018-12-04 07:00:00,板橋,1953
2018-12-04 07:00:00,民權西路,2972
2018-12-04 07:00:00,永安市場,772
2018-12-04 07:00:00,永寧,973
2018-12-04 07:00:00,永春,2530
2018-12-04 07:00:00,江子翠,622
2018-12-04 07:00:00,海山,1364
2018-12-04 07:00:00,淡水,1692
2018-12-04 07:00:00,港墘,2229
2018-12-04 07:00:00,石牌,3258
2018-12-04 07:00:00,科技大樓,984
2018-12-04 07:00:00,竹圍,534
2018-12-04 07:00:00,紅樹林,328
2018-12-04 07:00:00,芝山,1558
2018-12-04 07:00:00,菜寮,688
2018-12-04 07:00:00,萬芳社區,40
2018-12-04 07:00:00,萬芳醫院,1282
2018-12-04 07:00:00,萬隆,302
2018-12-04 07:00:00,葫洲,778
2018-12-04 07:00:00,蘆洲,245
2018-12-04 07:00:00,行天宮,2907
2018-12-04 07:00:00,西湖,1265
2018-12-04 07:00:00,西門,2143
2018-12-04 07:00:00,象山,1086
2018-12-04 07:00:00,輔大,992
2018-12-04 07:00:00,辛亥,88
2018-12-04 07:00:00,迴龍,661
2018-12-04 07:00:00,關渡,1363
2018-12-04 07:00:00,雙連,1872
2018-12-04 07:00:00,頂埔,884
2018-12-04 07:00:00,頂溪,1338
2018-12-04 07:00:00,頭前庄,324
2018-12-04 07:00:00,麟光,86
2018-12-04 07:00:00,龍山寺,1382
2018-12-04 08:00:00,七張,1332
2018-12-04 08:00:00,三和國中,318
2018-12-04 08:00:00,三民高中,298
2018-12-04 08:00:00,三重,385
2018-12-04 08:00:00,三重國小,278
2018-12-04 08:00:00,中山,4287
2018-12-04 08:00:00,中山國中,2943
2018-12-04 08:00:00,中山國小,2962
2018-12-04 08:00:00,中正紀念堂,5302
2018-12-04 08:00:00,丹鳳,262
2018-12-04 08:00:00,亞東醫院,1727
2018-12-04 08:00:00,信義安和,3943
2018-12-04 08:00:00,先嗇宮,1486
2018-12-04 08:00:00,內湖,314
2018-12-04 08:00:00,公館,3186
2018-12-04 08:00:00,六張犁,1491
2018-12-04 08:00:00,劍南路,1509
2018-12-04 08:00:00,劍潭,3956
2018-12-04 08:00:00,動物園,733
2018-12-04 08:00:00,北投,1003
2018-12-04 08:00:00,北門,2068
2018-12-04 08:00:00,南京三民,5430
2018-12-04 08:00:00,南京復興,11794
2018-12-04 08:00:00,南勢角,700
2018-12-04 08:00:00,南港,1792
2018-12-04 08:00:00,南港展覽館,4986
2018-12-04 08:00:00,南港軟體園區,1821
2018-12-04 08:00:00,古亭,4697
2018-12-04 08:00:00,台北101/世貿,6760
2018-12-04 08:00:00,台北小巨蛋,5690
2018-12-04 08:00:00,台北橋,288
2018-12-04 08:00:00,台北車站,12332
2018-12-04 08:00:00,台大醫院,5608
2018-12-04 08:00:00,台電大樓,1818
2018-12-04 08:00:00,唭哩岸,344
2018-12-04 08:00:00,善導寺,5441
2018-12-04 08:00:00,國父紀念館,4042
2018-12-04 08:00:00,圓山,3008
2018-12-04 08:00:00,土城,330
2018-12-04 08:00:00,士林,2509
2018-12-04 08:00:00,大坪林,2736
2018-12-04 08:00:00,大安,5079
2018-12-04 08:00:00,大安森林公園,1058
2018-12-04 08:00:00,大橋頭站,1451
2018-12-04 08:00:00,大湖公園,121
2018-12-04 08:00:00,大直,973
2018-12-04 08:00:00,奇岩,1330
2018-12-04 08:00:00,小南門,2248
2018-12-04 08:00:00,小碧潭,95
2018-12-04 08:00:00,市政府,11668
2018-12-04 08:00:00,府中,927
2018-12-04 08:00:00,後山埤,1066
2018-12-04 08:00:00,徐匯中學,317
2018-12-04 08:00:00,復興崗,550
2018-12-04 08:00:00,忠孝復興,4128
2018-12-04 08:00:00,忠孝敦化,5729
2018-12-04 08:00:00,忠孝新生,5484
2018-12-04 08:00:00,忠義,825
2018-12-04 08:00:00,文德,368
2018-12-04 08:00:00,新北投,362
2018-12-04 08:00:00,新埔,2244
2018-12-04 08:00:00,新店,464
2018-12-04 08:00:00,新店區公所,560
2018-12-04 08:00:00,新莊,350
2018-12-04 08:00:00,昆陽,3032
2018-12-04 08:00:00,明德,762
2018-12-04 08:00:00,景安,1264
2018-12-04 08:00:00,景美,1366
2018-12-04 08:00:00,木柵,302
2018-12-04 08:00:00,東湖,341
2018-12-04 08:00:00,東門,3273
2018-12-04 08:00:00,松山,3363
2018-12-04 08:00:00,松山機場,784
2018-12-04 08:00:00,松江南京,12722
2018-12-04 08:00:00,板橋,3645
2018-12-04 08:00:00,民權西路,4470
2018-12-04 08:00:00,永安市場,915
2018-12-04 08:00:00,永寧,944
2018-12-04 08:00:00,永春,2118
2018-12-04 08:00:00,江子翠,1430
2018-12-04 08:00:00,海山,728
2018-12-04 08:00:00,淡水,1439
2018-12-04 08:00:00,港墘,4943
2018-12-04 08:00:00,石牌,2851
2018-12-04 08:00:00,科技大樓,2216
2018-12-04 08:00:00,竹圍,459
2018-12-04 08:00:00,紅樹林,710
2018-12-04 08:00:00,芝山,2194
2018-12-04 08:00:00,菜寮,537
2018-12-04 08:00:00,萬芳社區,126
2018-12-04 08:00:00,萬芳醫院,1287
2018-12-04 08:00:00,萬隆,459
2018-12-04 08:00:00,葫洲,691
2018-12-04 08:00:00,蘆洲,291
2018-12-04 08:00:00,行天宮,7376
2018-12-04 08:00:00,西湖,6850
2018-12-04 08:00:00,西門,5866
2018-12-04 08:00:00,象山,2983
2018-12-04 08:00:00,輔大,1577
2018-12-04 08:00:00,辛亥,134
2018-12-04 08:00:00,迴龍,469
2018-12-04 08:00:00,關渡,2230
2018-12-04 08:00:00,雙連,4048
2018-12-04 08:00:00,頂埔,935
2018-12-04 08:00:00,頂溪,1071
2018-12-04 08:00:00,頭前庄,400
2018-12-04 08:00:00,麟光,170
2018-12-04 08:00:00,龍山寺,1576
2018-12-04 09:00:00,七張,749
2018-12-04 09:00:00,三和國中,236
2018-12-04 09:00:00,三民高中,173
2018-12-04 09:00:00,三重,220
2018-12-04 09:00:00,三重國小,231
2018-12-04 09:00:00,中山,2637
2018-12-04 09:00:00,中山國中,1399
2018-12-04 09:00:00,中山國小,1332
2018-12-04 09:00:00,中正紀念堂,2091
2018-12-04 09:00:00,丹鳳,152
2018-12-04 09:00:00,亞東醫院,1457
2018-12-04 09:00:00,信義安和,1817
2018-12-04 09:00:00,先嗇宮,421
2018-12-04 09:00:00,內湖,261
2018-12-04 09:00:00,公館,2320
2018-12-04 09:00:00,六張犁,844
2018-12-04 09:00:00,劍南路,962
2018-12-04 09:00:00,劍潭,2944
2018-12-04 09:00:00,動物園,806
2018-12-04 09:00:00,北投,695
2018-12-04 09:00:00,北門,857
2018-12-04 09:00:00,南京三民,2562
2018-12-04 09:00:00,南京復興,4428
2018-12-04 09:00:00,南勢角,480
2018-12-04 09:00:00,南港,1052
2018-12-04 09:00:00,南港展覽館,2927
2018-12-04 09:00:00,南港軟體園區,651
2018-12-04 09:00:00,古亭,2858
2018-12-04 09:00:00,台北101/世貿,4085
2018-12-04 09:00:00,台北小巨蛋,2597
2018-12-04 09:00:00,台北橋,263
2018-12-04 09:00:00,台北車站,6731
2018-12-04 09:00:00,台大醫院,3102
2018-12-04 09:00:00,台電大樓,1047
2018-12-04 09:00:00,唭哩岸,341
2018-12-04 09:00:00,善導寺,2959
2018-12-04 09:00:00,國父紀念館,2396
2018-12-04 09:00:00,圓山,1383
2018-12-04 09:00:00,土城,226
2018-12-04 09:00:00,士林,3273
2018-12-04 09:00:00,大坪林,1622
2018-12-04 09:00:00,大安,2583
2018-12-04 09:00:00,大安森林公園,566
2018-12-04 09:00:00,大橋頭站,610
2018-12-04 09:00:00,大湖公園,137
2018-12-04 09:00:00,大直,824
2018-12-04 09:00:00,奇岩,840
2018-12-04 09:00:00,小南門,1007
2018-12-04 09:00:00,小碧潭,81
2018-12-04 09:00:00,市政府,6146
2018-12-04 09:00:00,府中,790
2018-12-04 09:00:00,後山埤,773
2018-12-04 09:00:00,徐匯中學,200
2018-12-04 09:00:00,復興崗,76
2018-12-04 09:00:00,忠孝復興,3231
2018-12-04 09:00:00,忠孝敦化,3126
2018-12-04 09:00:00,忠孝新生,3102
2018-12-04 09:00:00,忠義,481
2018-12-04 09:00:00,文德,164
2018-12-04 09:00:00,新北投,363
2018-12-04 09:00:00,新埔,1403
2018-12-04 09:00:00,新店,379
2018-12-04 09:00:00,新店區公所,333
2018-12-04 09:00:00,新莊,215
2018-12-04 09:00:00,昆陽,1021
